data,price,ClusterLabels,year,month,plotDate
2021-09-29,7500,1,2021,9,9
2021-09-29,13800,0,2021,9,9
2021-09-29,8200,0,2021,9,9
2021-09-29,9000,1,2021,9,9
2021-09-29,7999,1,2021,9,9
2021-09-29,19900,0,2021,9,9
2021-09-29,5000,1,2021,9,9
2021-09-29,9800,1,2021,9,9
2021-09-29,8800,1,2021,9,9
2021-09-29,8000,1,2021,9,9
2021-09-29,4900,1,2021,9,9
2021-09-29,10000,0,2021,9,9
2021-09-29,8000,1,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,8999,1,2021,9,9
2021-09-29,18900,0,2021,9,9
2021-09-29,5700,1,2021,9,9
2021-09-29,14900,1,2021,9,9
2021-09-29,8290,1,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,8000,1,2021,9,9
2021-09-29,7900,1,2021,9,9
2021-09-29,13500,0,2021,9,9
2021-09-29,13500,1,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,9800,1,2021,9,9
2021-09-29,6300,1,2021,9,9
2021-09-29,13300,0,2021,9,9
2021-09-29,6500,0,2021,9,9
2021-09-29,11900,0,2021,9,9
2021-09-29,7900,0,2021,9,9
2021-09-29,11500,0,2021,9,9
2021-09-29,7400,0,2021,9,9
2021-09-29,5500,1,2021,9,9
2021-09-29,18900,0,2021,9,9
2021-09-29,12800,0,2021,9,9
2021-09-29,12800,0,2021,9,9
2021-09-29,10750,0,2021,9,9
2021-09-29,19900,0,2021,9,9
2021-09-29,3300,1,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,15500,0,2021,9,9
2021-09-29,7990,0,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,13200,0,2021,9,9
2021-09-29,5499,1,2021,9,9
2021-09-29,10990,0,2021,9,9
2021-09-29,10000,0,2021,9,9
2021-09-29,10000,0,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,15000,0,2021,9,9
2021-09-29,8800,1,2021,9,9
2021-09-29,11000,0,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,10900,1,2021,9,9
2021-09-29,4500,1,2021,9,9
2021-09-29,2500,1,2021,9,9
2021-09-29,9700,0,2021,9,9
2021-09-29,5700,1,2021,9,9
2021-09-29,21150,0,2021,9,9
2021-09-29,1000,0,2021,9,9
2021-09-29,16000,0,2021,9,9
2021-09-29,7500,0,2021,9,9
2021-09-29,14600,0,2021,9,9
2021-09-29,6900,0,2021,9,9
2021-09-29,18390,0,2021,9,9
2021-09-29,5500,1,2021,9,9
2021-09-29,5650,1,2021,9,9
2021-09-29,18500,0,2021,9,9
2021-09-29,5900,1,2021,9,9
2021-09-29,13900,0,2021,9,9
2021-09-29,15500,0,2021,9,9
2021-09-29,7000,0,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,12000,1,2021,9,9
2021-09-29,9000,0,2021,9,9
2021-09-29,8500,0,2021,9,9
2021-09-29,9990,0,2021,9,9
2021-09-29,12500,1,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,12000,0,2021,9,9
2021-09-29,9800,1,2021,9,9
2021-09-29,10700,1,2021,9,9
2021-09-29,9000,1,2021,9,9
2021-09-29,7950,0,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,9000,0,2021,9,9
2021-09-29,8500,0,2021,9,9
2021-09-29,10500,1,2021,9,9
2021-09-29,33000,1,2021,9,9
2021-09-29,11000,0,2021,9,9
2021-09-29,7999,0,2021,9,9
2021-09-29,9999,1,2021,9,9
2021-09-29,6990,1,2021,9,9
2021-09-29,9500,1,2021,9,9
2021-09-29,9500,0,2021,9,9
2021-09-29,12800,0,2021,9,9
2021-09-29,9000,0,2021,9,9
2021-09-29,5500,1,2021,9,9
2021-09-29,18500,0,2021,9,9
2021-09-29,13500,0,2021,9,9
2021-09-29,11500,0,2021,9,9
2021-09-29,7900,0,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,6800,0,2021,9,9
2021-09-29,6900,1,2021,9,9
2021-09-29,18300,0,2021,9,9
2021-09-29,18800,0,2021,9,9
2021-09-29,12900,0,2021,9,9
2021-09-29,9999,1,2021,9,9
2021-09-29,7990,0,2021,9,9
2021-09-29,25000,0,2021,9,9
2021-09-29,12990,0,2021,9,9
2021-09-29,7200,0,2021,9,9
2021-09-29,2950,1,2021,9,9
2021-09-29,6800,1,2021,9,9
2021-09-29,7900,0,2021,9,9
2021-09-29,4800,1,2021,9,9
2021-09-29,11000,0,2021,9,9
2021-09-29,6800,1,2021,9,9
2021-09-29,7900,0,2021,9,9
2021-09-29,7300,1,2021,9,9
2021-09-29,8990,1,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,22000,1,2021,9,9
2021-09-29,6999,1,2021,9,9
2021-09-29,26500,0,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,11990,0,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,13799,0,2021,9,9
2021-09-29,8500,0,2021,9,9
2021-09-29,10600,1,2021,9,9
2021-09-29,4500,1,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,7499,0,2021,9,9
2021-09-29,4000,1,2021,9,9
2021-09-29,6700,1,2021,9,9
2021-09-29,11700,0,2021,9,9
2021-09-29,10900,1,2021,9,9
2021-09-29,5200,1,2021,9,9
2021-09-29,8000,1,2021,9,9
2021-09-29,8900,1,2021,9,9
2021-09-29,8300,0,2021,9,9
2021-09-29,8950,0,2021,9,9
2021-09-29,10900,0,2021,9,9
2021-09-29,17500,0,2021,9,9
2021-09-29,7400,1,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,10400,1,2021,9,9
2021-09-29,10490,0,2021,9,9
2021-09-29,8000,0,2021,9,9
2021-09-29,8900,1,2021,9,9
2021-09-29,14500,0,2021,9,9
2021-09-29,8000,1,2021,9,9
2021-09-29,15000,0,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,10600,0,2021,9,9
2021-09-29,8900,1,2021,9,9
2021-09-29,19500,0,2021,9,9
2021-09-29,6950,1,2021,9,9
2021-09-29,10000,1,2021,9,9
2021-09-29,10990,1,2021,9,9
2021-09-29,10990,0,2021,9,9
2021-09-29,14000,0,2021,9,9
2021-09-29,7000,0,2021,9,9
2021-09-29,6300,1,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,10900,1,2021,9,9
2021-09-29,9200,1,2021,9,9
2021-09-29,19900,0,2021,9,9
2021-09-29,8500,0,2021,9,9
2021-09-29,9600,1,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,5500,1,2021,9,9
2021-09-29,8500,1,2021,9,9
2021-09-29,7500,0,2021,9,9
2021-09-29,9000,1,2021,9,9
2021-09-29,5390,1,2021,9,9
2021-09-29,15500,0,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,9300,0,2021,9,9
2021-09-29,7200,1,2021,9,9
2021-09-29,8900,1,2021,9,9
2021-09-29,6300,1,2021,9,9
2021-09-29,7500,0,2021,9,9
2021-09-29,16250,0,2021,9,9
2021-09-29,13498,0,2021,9,9
2021-09-29,7999,1,2021,9,9
2021-09-29,14500,0,2021,9,9
2021-09-29,14500,0,2021,9,9
2021-09-29,17700,0,2021,9,9
2021-09-29,8799,1,2021,9,9
2021-09-29,5500,0,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,8300,1,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,18500,0,2021,9,9
2021-09-29,8490,1,2021,9,9
2021-09-29,8500,1,2021,9,9
2021-09-29,14000,0,2021,9,9
2021-09-29,7800,1,2021,9,9
2021-09-29,14500,0,2021,9,9
2021-09-29,7700,1,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,9000,1,2021,9,9
2021-09-29,7000,1,2021,9,9
2021-09-29,7500,0,2021,9,9
2021-09-29,16000,0,2021,9,9
2021-09-29,5800,0,2021,9,9
2021-09-29,12800,0,2021,9,9
2021-09-29,850,0,2021,9,9
2021-09-29,4950,1,2021,9,9
2021-09-29,8500,0,2021,9,9
2021-09-29,7950,1,2021,9,9
2021-09-29,4900,1,2021,9,9
2021-09-29,14900,0,2021,9,9
2021-09-29,14000,0,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,6200,1,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,12400,0,2021,9,9
2021-09-29,6700,1,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,9800,0,2021,9,9
2021-09-29,7200,0,2021,9,9
2021-09-29,4500,1,2021,9,9
2021-09-29,12400,0,2021,9,9
2021-09-29,8400,1,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,8500,1,2021,9,9
2021-09-29,14900,1,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,7700,1,2021,9,9
2021-09-29,9000,0,2021,9,9
2021-09-29,7700,1,2021,9,9
2021-09-29,12500,0,2021,9,9
2021-09-29,3000,1,2021,9,9
2021-09-29,9999,0,2021,9,9
2021-09-29,10000,0,2021,9,9
2021-09-29,10990,0,2021,9,9
2021-09-29,13000,0,2021,9,9
2021-09-29,9000,0,2021,9,9
2021-09-29,7200,0,2021,9,9
2021-09-29,14500,1,2021,9,9
2021-09-29,10500,1,2021,9,9
2021-09-29,8900,1,2021,9,9
2021-09-29,7800,1,2021,9,9
2021-09-29,8500,1,2021,9,9
2021-09-29,11800,0,2021,9,9
2021-09-29,13000,0,2021,9,9
2021-09-29,13000,0,2021,9,9
2021-09-29,12900,0,2021,9,9
2021-09-29,8500,1,2021,9,9
2021-09-29,6990,1,2021,9,9
2021-09-29,4990,1,2021,9,9
2021-09-29,5250,1,2021,9,9
2021-09-29,7400,1,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,7990,1,2021,9,9
2021-09-29,12800,1,2021,9,9
2021-09-29,6700,0,2021,9,9
2021-09-29,11490,0,2021,9,9
2021-09-29,10900,1,2021,9,9
2021-09-29,6800,1,2021,9,9
2021-09-29,10000,0,2021,9,9
2021-09-29,7700,1,2021,9,9
2021-09-29,6900,1,2021,9,9
2021-09-29,13900,0,2021,9,9
2021-09-29,6250,1,2021,9,9
2021-09-29,8700,1,2021,9,9
2021-09-29,16400,0,2021,9,9
2021-09-29,4500,1,2021,9,9
2021-09-29,5990,1,2021,9,9
2021-09-29,18200,0,2021,9,9
2021-09-29,16899,0,2021,9,9
2021-09-29,14900,0,2021,9,9
2021-09-29,10700,0,2021,9,9
2021-09-29,500,0,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,16000,0,2021,9,9
2021-09-29,22600,0,2021,9,9
2021-09-29,11000,1,2021,9,9
2021-09-29,7500,1,2021,9,9
2021-09-29,10499,0,2021,9,9
2021-09-29,5900,1,2021,9,9
2021-09-29,12900,0,2021,9,9
2021-09-29,7900,1,2021,9,9
2021-09-29,11000,0,2021,9,9
2021-09-29,6500,1,2021,9,9
2021-09-29,11000,0,2021,9,9
2021-09-29,6000,1,2021,9,9
2021-09-29,8700,1,2021,9,9
2021-09-28,4500,1,2021,9,9
2021-09-28,7900,1,2021,9,9
2021-09-28,17900,0,2021,9,9
2021-09-28,12900,0,2021,9,9
2021-09-28,16000,0,2021,9,9
2021-09-28,10000,1,2021,9,9
2021-09-28,8400,1,2021,9,9
2021-09-28,10400,1,2021,9,9
2021-09-28,12300,0,2021,9,9
2021-09-28,6500,1,2021,9,9
2021-09-28,9800,0,2021,9,9
2021-09-28,13900,0,2021,9,9
2021-09-28,13150,0,2021,9,9
2021-09-28,18400,0,2021,9,9
2021-09-28,5900,1,2021,9,9
2021-09-28,10900,1,2021,9,9
2021-09-28,13900,0,2021,9,9
2021-09-28,13700,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,18800,0,2021,9,9
2021-09-28,9000,0,2021,9,9
2021-09-28,8200,1,2021,9,9
2021-09-28,4990,1,2021,9,9
2021-09-28,16500,0,2021,9,9
2021-09-28,26900,0,2021,9,9
2021-09-28,13790,0,2021,9,9
2021-09-28,7400,1,2021,9,9
2021-09-28,17500,0,2021,9,9
2021-09-28,8500,1,2021,9,9
2021-09-28,6900,1,2021,9,9
2021-09-28,6900,1,2021,9,9
2021-09-28,7900,1,2021,9,9
2021-09-28,17499,0,2021,9,9
2021-09-28,8500,0,2021,9,9
2021-09-28,8500,1,2021,9,9
2021-09-28,10800,1,2021,9,9
2021-09-28,11690,0,2021,9,9
2021-09-28,9500,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,9900,0,2021,9,9
2021-09-28,4700,1,2021,9,9
2021-09-28,9800,1,2021,9,9
2021-09-28,10300,0,2021,9,9
2021-09-28,12500,0,2021,9,9
2021-09-28,6700,1,2021,9,9
2021-09-28,5500,0,2021,9,9
2021-09-28,18490,0,2021,9,9
2021-09-28,8500,1,2021,9,9
2021-09-28,10800,1,2021,9,9
2021-09-28,14900,0,2021,9,9
2021-09-28,8500,0,2021,9,9
2021-09-28,9800,0,2021,9,9
2021-09-28,9000,0,2021,9,9
2021-09-28,23350,0,2021,9,9
2021-09-28,24000,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,11300,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,5900,1,2021,9,9
2021-09-28,8400,1,2021,9,9
2021-09-28,11000,0,2021,9,9
2021-09-28,9200,1,2021,9,9
2021-09-28,10800,1,2021,9,9
2021-09-28,11490,0,2021,9,9
2021-09-28,13900,0,2021,9,9
2021-09-28,8800,1,2021,9,9
2021-09-28,7000,1,2021,9,9
2021-09-28,8500,1,2021,9,9
2021-09-28,12000,0,2021,9,9
2021-09-28,8900,1,2021,9,9
2021-09-28,8700,1,2021,9,9
2021-09-28,4200,1,2021,9,9
2021-09-28,5499,1,2021,9,9
2021-09-28,7200,1,2021,9,9
2021-09-28,15000,0,2021,9,9
2021-09-28,6900,1,2021,9,9
2021-09-28,19900,0,2021,9,9
2021-09-28,7500,0,2021,9,9
2021-09-28,20750,0,2021,9,9
2021-09-28,14490,0,2021,9,9
2021-09-28,10900,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,9450,0,2021,9,9
2021-09-28,16200,0,2021,9,9
2021-09-28,7900,0,2021,9,9
2021-09-28,10600,0,2021,9,9
2021-09-28,15950,0,2021,9,9
2021-09-28,9300,0,2021,9,9
2021-09-28,7000,1,2021,9,9
2021-09-28,5500,1,2021,9,9
2021-09-28,10900,1,2021,9,9
2021-09-28,14500,0,2021,9,9
2021-09-28,8900,1,2021,9,9
2021-09-28,11500,0,2021,9,9
2021-09-28,14099,0,2021,9,9
2021-09-28,8300,1,2021,9,9
2021-09-28,6700,1,2021,9,9
2021-09-28,21500,0,2021,9,9
2021-09-28,9700,1,2021,9,9
2021-09-28,10900,0,2021,9,9
2021-09-28,7490,1,2021,9,9
2021-09-28,8200,1,2021,9,9
2021-09-28,13500,0,2021,9,9
2021-09-28,18700,0,2021,9,9
2021-09-28,15199,0,2021,9,9
2021-09-28,14290,0,2021,9,9
2021-09-28,8990,1,2021,9,9
2021-09-28,13300,0,2021,9,9
2021-09-28,12290,0,2021,9,9
2021-09-28,11700,0,2021,9,9
2021-09-28,6666,1,2021,9,9
2021-09-28,18950,0,2021,9,9
2021-09-28,12000,0,2021,9,9
2021-09-28,26500,0,2021,9,9
2021-09-28,4500,1,2021,9,9
2021-09-28,14600,0,2021,9,9
2021-09-28,6300,1,2021,9,9
2021-09-28,3190,1,2021,9,9
2021-09-28,15500,0,2021,9,9
2021-09-28,12900,0,2021,9,9
2021-09-28,4190,1,2021,9,9
2021-09-28,10800,1,2021,9,9
2021-09-28,9600,0,2021,9,9
2021-09-28,7400,1,2021,9,9
2021-09-28,11899,1,2021,9,9
2021-09-28,8500,1,2021,9,9
2021-09-28,12000,0,2021,9,9
2021-09-28,6990,1,2021,9,9
2021-09-28,15000,0,2021,9,9
2021-09-28,18400,0,2021,9,9
2021-09-28,7500,1,2021,9,9
2021-09-28,9800,1,2021,9,9
2021-09-28,15000,0,2021,9,9
2021-09-28,10500,0,2021,9,9
2021-09-28,7300,1,2021,9,9
2021-09-28,8499,1,2021,9,9
2021-09-28,9300,1,2021,9,9
2021-09-28,18850,0,2021,9,9
2021-09-28,8400,1,2021,9,9
2021-09-28,17300,0,2021,9,9
2021-09-28,8900,1,2021,9,9
2021-09-28,9000,1,2021,9,9
2021-09-28,6800,1,2021,9,9
2021-09-28,17490,0,2021,9,9
2021-09-28,18900,0,2021,9,9
2021-09-28,12800,0,2021,9,9
2021-09-28,7500,1,2021,9,9
2021-09-28,8000,1,2021,9,9
2021-09-28,6950,1,2021,9,9
2021-09-28,14200,0,2021,9,9
2021-09-28,5800,1,2021,9,9
2021-09-28,4900,1,2021,9,9
2021-09-28,9000,1,2021,9,9
2021-09-28,23000,0,2021,9,9
2021-09-28,6990,1,2021,9,9
2021-09-28,9900,1,2021,9,9
2021-09-28,9500,0,2021,9,9
2021-09-28,16250,0,2021,9,9
2021-09-28,12990,0,2021,9,9
2021-09-28,5650,0,2021,9,9
2021-09-28,10900,0,2021,9,9
2021-09-28,24500,0,2021,9,9
2021-09-28,9500,1,2021,9,9
2021-09-28,10900,1,2021,9,9
2021-09-28,26000,0,2021,9,9
2021-09-28,8700,0,2021,9,9
2021-09-28,12900,0,2021,9,9
2021-09-28,10500,0,2021,9,9
2021-09-28,18400,0,2021,9,9
2021-09-28,6250,1,2021,9,9
2021-09-28,5800,1,2021,9,9
2021-09-28,11000,0,2021,9,9
2021-09-28,13500,0,2021,9,9
2021-09-22,13900,0,2021,9,9
2021-09-22,12750,0,2021,9,9
2021-09-22,9800,1,2021,9,9
2021-09-22,8490,0,2021,9,9
2021-09-22,11000,1,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,7900,1,2021,9,9
2021-09-22,8900,0,2021,9,9
2021-09-22,11600,0,2021,9,9
2021-09-22,8100,1,2021,9,9
2021-09-22,10900,1,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,11800,0,2021,9,9
2021-09-22,6000,0,2021,9,9
2021-09-22,7900,1,2021,9,9
2021-09-22,6900,0,2021,9,9
2021-09-22,8490,0,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,19000,0,2021,9,9
2021-09-22,9600,0,2021,9,9
2021-09-22,7999,0,2021,9,9
2021-09-22,8450,1,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,16900,0,2021,9,9
2021-09-22,9500,0,2021,9,9
2021-09-22,16900,0,2021,9,9
2021-09-22,7990,1,2021,9,9
2021-09-22,6900,1,2021,9,9
2021-09-22,9800,0,2021,9,9
2021-09-22,10300,0,2021,9,9
2021-09-22,9000,1,2021,9,9
2021-09-22,10900,1,2021,9,9
2021-09-22,8899,0,2021,9,9
2021-09-22,19000,0,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,11800,0,2021,9,9
2021-09-22,5000,1,2021,9,9
2021-09-22,13300,0,2021,9,9
2021-09-22,5600,1,2021,9,9
2021-09-22,7990,1,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,14300,0,2021,9,9
2021-09-22,9100,1,2021,9,9
2021-09-22,5900,1,2021,9,9
2021-09-22,16800,0,2021,9,9
2021-09-22,6900,1,2021,9,9
2021-09-22,12400,0,2021,9,9
2021-09-22,8000,1,2021,9,9
2021-09-22,22600,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,11700,0,2021,9,9
2021-09-22,5500,0,2021,9,9
2021-09-22,6700,1,2021,9,9
2021-09-22,15490,0,2021,9,9
2021-09-22,11500,1,2021,9,9
2021-09-22,16990,0,2021,9,9
2021-09-22,15500,0,2021,9,9
2021-09-22,7700,0,2021,9,9
2021-09-22,23100,0,2021,9,9
2021-09-22,8200,1,2021,9,9
2021-09-22,10500,0,2021,9,9
2021-09-22,14000,0,2021,9,9
2021-09-22,12500,1,2021,9,9
2021-09-22,9000,0,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,8500,1,2021,9,9
2021-09-22,18500,0,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,11500,0,2021,9,9
2021-09-22,8000,1,2021,9,9
2021-09-22,16900,0,2021,9,9
2021-09-22,11499,0,2021,9,9
2021-09-22,16500,0,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,16800,0,2021,9,9
2021-09-22,14500,0,2021,9,9
2021-09-22,11500,0,2021,9,9
2021-09-22,10900,0,2021,9,9
2021-09-22,16000,0,2021,9,9
2021-09-22,7990,1,2021,9,9
2021-09-22,9950,0,2021,9,9
2021-09-22,8700,0,2021,9,9
2021-09-22,5990,1,2021,9,9
2021-09-22,15000,0,2021,9,9
2021-09-22,6800,1,2021,9,9
2021-09-22,3100,1,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,14500,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,6490,0,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,9000,0,2021,9,9
2021-09-22,10800,0,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,12000,0,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,15900,0,2021,9,9
2021-09-22,5499,0,2021,9,9
2021-09-22,18850,0,2021,9,9
2021-09-22,8990,0,2021,9,9
2021-09-22,6900,1,2021,9,9
2021-09-22,21350,0,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,18950,0,2021,9,9
2021-09-22,11300,1,2021,9,9
2021-09-22,11900,0,2021,9,9
2021-09-22,6450,1,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,15900,0,2021,9,9
2021-09-22,9000,1,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,12800,0,2021,9,9
2021-09-22,7800,1,2021,9,9
2021-09-22,13000,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,9800,1,2021,9,9
2021-09-22,7800,1,2021,9,9
2021-09-22,5999,1,2021,9,9
2021-09-22,13900,0,2021,9,9
2021-09-22,15000,0,2021,9,9
2021-09-22,8200,1,2021,9,9
2021-09-22,10990,1,2021,9,9
2021-09-22,19990,0,2021,9,9
2021-09-22,9890,0,2021,9,9
2021-09-22,5800,1,2021,9,9
2021-09-22,7900,1,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,11900,0,2021,9,9
2021-09-22,15000,0,2021,9,9
2021-09-22,8300,1,2021,9,9
2021-09-22,13900,0,2021,9,9
2021-09-22,9500,0,2021,9,9
2021-09-22,13500,0,2021,9,9
2021-09-22,5500,0,2021,9,9
2021-09-22,13990,0,2021,9,9
2021-09-22,7600,1,2021,9,9
2021-09-22,12000,1,2021,9,9
2021-09-22,9600,1,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,9500,1,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,6200,1,2021,9,9
2021-09-22,14900,0,2021,9,9
2021-09-22,11990,0,2021,9,9
2021-09-22,14500,0,2021,9,9
2021-09-22,6500,0,2021,9,9
2021-09-22,14500,0,2021,9,9
2021-09-22,11500,0,2021,9,9
2021-09-22,12900,0,2021,9,9
2021-09-22,12900,0,2021,9,9
2021-09-22,10900,1,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,11990,0,2021,9,9
2021-09-22,6300,1,2021,9,9
2021-09-22,8400,1,2021,9,9
2021-09-22,8000,0,2021,9,9
2021-09-22,13500,0,2021,9,9
2021-09-22,7499,0,2021,9,9
2021-09-22,5600,1,2021,9,9
2021-09-22,18500,0,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,11500,0,2021,9,9
2021-09-22,9200,0,2021,9,9
2021-09-22,6700,1,2021,9,9
2021-09-22,6800,1,2021,9,9
2021-09-22,5700,1,2021,9,9
2021-09-22,9900,0,2021,9,9
2021-09-22,11500,0,2021,9,9
2021-09-22,10000,0,2021,9,9
2021-09-22,7200,1,2021,9,9
2021-09-22,11000,0,2021,9,9
2021-09-22,6900,1,2021,9,9
2021-09-22,4900,1,2021,9,9
2021-09-22,19900,0,2021,9,9
2021-09-22,12497,1,2021,9,9
2021-09-22,11790,0,2021,9,9
2021-09-22,10800,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,6900,0,2021,9,9
2021-09-22,6950,0,2021,9,9
2021-09-22,6990,0,2021,9,9
2021-09-22,6990,0,2021,9,9
2021-09-22,18950,0,2021,9,9
2021-09-22,8500,0,2021,9,9
2021-09-22,8000,1,2021,9,9
2021-09-22,14500,0,2021,9,9
2021-09-22,8750,0,2021,9,9
2021-09-22,16650,0,2021,9,9
2021-09-22,6900,1,2021,9,9
2021-09-22,10300,1,2021,9,9
2021-09-22,8550,0,2021,9,9
2021-09-22,10500,1,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,14000,0,2021,9,9
2021-09-22,9900,0,2021,9,9
2021-09-22,8500,0,2021,9,9
2021-09-22,18850,0,2021,9,9
2021-09-22,22500,0,2021,9,9
2021-09-22,9800,0,2021,9,9
2021-09-22,5500,1,2021,9,9
2021-09-22,12000,0,2021,9,9
2021-09-22,5100,1,2021,9,9
2021-09-22,10400,1,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,11000,0,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,7490,1,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,8000,0,2021,9,9
2021-09-22,7500,0,2021,9,9
2021-09-22,22350,0,2021,9,9
2021-09-22,8300,0,2021,9,9
2021-09-22,10700,1,2021,9,9
2021-09-22,11900,0,2021,9,9
2021-09-22,13900,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,10400,1,2021,9,9
2021-09-22,12000,0,2021,9,9
2021-09-22,4500,0,2021,9,9
2021-09-22,23500,0,2021,9,9
2021-09-22,17500,0,2021,9,9
2021-09-22,7500,0,2021,9,9
2021-09-22,12000,0,2021,9,9
2021-09-22,10990,0,2021,9,9
2021-09-22,9900,0,2021,9,9
2021-09-22,17500,0,2021,9,9
2021-09-22,9500,0,2021,9,9
2021-09-22,10500,0,2021,9,9
2021-09-22,7000,1,2021,9,9
2021-09-22,19970,0,2021,9,9
2021-09-22,6800,0,2021,9,9
2021-09-22,10000,1,2021,9,9
2021-09-22,8500,1,2021,9,9
2021-09-22,8500,1,2021,9,9
2021-09-22,12500,0,2021,9,9
2021-09-22,8700,1,2021,9,9
2021-09-22,4000,1,2021,9,9
2021-09-22,5800,1,2021,9,9
2021-09-22,10500,1,2021,9,9
2021-09-22,16900,0,2021,9,9
2021-09-22,13900,0,2021,9,9
2021-09-22,6999,1,2021,9,9
2021-09-22,17500,0,2021,9,9
2021-09-22,6500,1,2021,9,9
2021-09-22,7500,1,2021,9,9
2021-09-22,8800,1,2021,9,9
2021-09-22,6499,1,2021,9,9
2021-09-22,7200,1,2021,9,9
2021-09-22,7490,1,2021,9,9
2021-09-22,15300,0,2021,9,9
2021-09-22,9900,1,2021,9,9
2021-09-22,8000,1,2021,9,9
2021-09-22,8500,1,2021,9,9
2021-09-22,5900,1,2021,9,9
2021-09-22,11900,0,2021,9,9
2021-09-22,10500,0,2021,9,9
